合肥,AH,HEF,117.142,31.824,77,100,CTS-1E,EDAS-24IP
眉县,SN,MEIX,107.817,34.1283,942,100,BBVS-60,EDAS-24IP
勉县,SN,MIAX,106.8002,33.2293,1151,100,BBVS-60,EDAS-24IP
宁陕,SN,NSHT,108.3234,33.3253,850,100,BBVS-60,EDAS-24IP
蒲城,SN,PCHT,109.4267,35.0583,800,100,BBVS-60,EDAS-24IP
乾陵,SN,QLIT,108.2172,34.5697,885,100,BBVS-60,EDAS-24IP
商州,SN,SHAZ,109.874,33.5124,836,100,BBVS-60,EDAS-24IP
商南,SN,SHNA,110.8654,33.518,461,100,BBVS-60,EDAS-24IP
上王,SN,SHWA,106.9373,34.5538,971,100,KS-2000(60s),EDAS-24IP
绥德,SN,SUDE,110.2312,37.4946,856,100,BBVS-60,EDAS-24IP
太白,SN,TABT,107.2852,34.0707,1710,100,BBVS-60,EDAS-24IP
铜川,SN,TOCH,109.1251,35.392,1405,100,BBVS-60,EDAS-24IP
西乡,SN,XIXI,107.7161,32.9101,561,100,BBVS-60,EDAS-24IP
延安,SN,YAAN,109.3254,36.8721,1138,100,BBVS-60,EDAS-24IP
榆林,SN,YULT,109.5006,38.4428,1190,100,KS-2000(60s),EDAS-24IP
周至,SN,ZOZT,108.3242,34.0553,610,100,BBVS-60,EDAS-24IP
临汾,SX,LIF,111.3667,36.0883,500,100,CTS-1,EDAS-24IP
大同,SX,SHZ,113.2374,40.1416,1170,100,BBVS-120,EDAS-24IP
晋祠,SX,JIC,112.436,37.7123,840,100,BBVS-120,EDAS-24IP
安泽,SX,ANZ,112.25,36.16,900,100,CMG-3ESPC,CMG-DM24
保德,SX,BOD,111.001,38.9549,900,100,CMG-3ESPC,CMG-DM24
长治,SX,CHZ,113.18,36.2244,1030,100,BBVS-60,EDAS-24IP
代县,SX,DAX,113.0557,39.0518,1100,100,CMG-3ESPC,CMG-DM24
东山,SX,DOS,112.741,37.9294,1000,100,KS-2000(120s),SMART-24
侯马,SX,HMA,111.41,35.58,540,100,CMG-3ESPC,CMG-DM24
恒山,SX,HSH,113.7208,39.6684,1800,100,BBVS-60,EDAS-24IP
霍州,SX,HZH,111.899,36.6099,1020,100,CMG-3ESPC,CMG-DM24
定襄,SX,TIY,113.003,38.43,900,100,BBVS-120,EDAS-24IP
岢岚,SX,KEL,111.7198,38.7784,1500,100,CMG-3ESPC,CMG-DM24
陵川,SX,LIC,113.291,35.6906,1190,100,BBVS-60,EDAS-24IP
离石,SX,LIS,111.2418,37.529,1020,100,BBVS-60,EDAS-24IP
灵丘,SX,LNQ,114.021,39.3823,1050,100,BBVS-60,EDAS-24GN
娄烦,SX,LOF,111.9509,38.0411,1480,100,CMG-3ESPC,CMG-DM24
宁武,SX,NIW,112.336,38.687,1700,100,CMG-3ESPC,CMG-DM24
偏关,SX,PIG,111.5135,39.4516,1210,100,CMG-3ESPC,CMG-DM24
山自皂,SX,SZZ,113.7131,40.0845,1100,100,BBVS-60,EDAS-24IP
太谷,SX,TAG,112.5782,37.3671,1720,100,CMG-3ESPC,CMG-DM24
夏县,SX,XAX,111.2367,35.12,400,100,BBVS-120,EDAS-24IP
襄垣,SX,XAY,112.946,36.6677,1020,100,BBVS-60,EDAS-24IP
隰县,SX,XIX,110.95,36.7,1100,100,CMG-3ESPC,CMG-DM24
昔阳,SX,XIY,113.7208,37.569,940,100,BBVS-60,EDAS-24IP
阳城,SX,YAC,112.407,35.4424,640,100,BBVS-60,EDAS-24IP
阳原,SX,YAY,114.1577,39.955,1060,100,BBVS-120,EDAS-24IP
永济,SX,YJI,110.6462,34.8389,500,100,BBVS-60,EDAS-24IP
雁门关,SX,YMG,112.8067,39.2289,1300,100,BBVS-60,EDAS-24IP
右玉,SX,YUY,112.3693,40.0235,1590,100,BBVS-60,EDAS-24IP
镇川,SX,ZCH,113.3483,40.2723,1440,100,CMG-3ESPC,CMG-DM24
左权,SX,ZOQ,113.3502,37.0993,890,100,CMG-3ESPC,CMG-DM24
安康,TJ,ANK,117.219,39.1708,-247,100,FSS-3DBH（2S）,EDAS-C24B
宝坻,TJ,BAD,117.275,39.7319,-245,100,FSS-3DBH（1S）,EDAS-C24B
北塘,TJ,BET,117.743,39.1294,-246,100,FSS-3DBH（2S）,EDAS-24GN
糙甸,TJ,CAD,117.461,39.6108,-247,100,FSS-3DBH（1S）,EDAS-C24B
蔡公庄,TJ,CGZ,117.105,38.7781,-247,100,FSS-3DBH（2S）,EDAS-24GN
长虹,TJ,CHH,117.15,39.1344,-247,100,FSS-3DBH（1S）,EDAS-C24B
赤土,TJ,CHT,117.369,39.2292,-247,100,FSS-3DBH（2S）,EDAS-24GN
大沽,TJ,DAG,117.704,38.9778,-249,100,FSS-3DBH（1S）,EDAS-C24B
东台,TJ,DOT,117.323,38.8325,-273,100,FSS-3DBH（2S）,EDAS-24IP
大直沽,TJ,DZG,117.237,39.1094,-291,100,FSS-3DBH（1S）,EDAS-C24B
尔王庄,TJ,EWZ,117.37,39.3958,-247,100,FSS-3DBH（2S）,EDAS-24GN
丰台镇,TJ,FTZ,117.754,39.5686,-247,100,FSS-3DBH（2S）,EDAS-24GN
官港,TJ,GUG,117.503,38.9298,-250,100,FSS-3DBH,EDAS-C24B
汉沽,TJ,HAG,117.793,39.2414,-247,100,FSS-3DBH（2S）,EDAS-24GN
河北屯,TJ,HBT,117.133,39.5806,-245,100,FSS-3DBH（2S）,EDAS-24GN
静海,TJ,JIH,116.861,38.9408,-277,100,FSS-3DBH（2S）,EDAS-C24B
蓟县,TJ,JIX,117.496,40.0764,65,100,BBVS-120,EDAS-24L6
芦台,TJ,LUT,117.738,39.375,-248,100,FSS-3DBH（1S）,EDAS-C24B
南河镇,TJ,NHZ,117.098,39.0283,-247,100,FSS-3DBH（2S）,EDAS-24IP
青光,TJ,QIG,117.0196,39.205,-241,100,FSS-3DBH（2S）,EDAS-24GN
撒金坨,TJ,SJT,118.002,39.2433,-250,100,CMG-3TB-60,CMG-DM24
沙井子,TJ,SJZ,117.382,38.6325,-248,100,BBVS-60DBH,EDAS-24GN
塘23,TJ,T23,117.517,39.0528,-275,100,FSS-3DBH（1S）,EDAS-C24B
唐家河,TJ,TJH,117.556,38.7497,-247,100,FSS-3DBH（1S）,EDAS-C24B
王匡,TJ,WAK,116.853,38.7697,-247,100,FSS-3DBH（2S）,EDAS-24IP
武清,TJ,WUQ,116.9557,39.4484,-290,100,FSS-3DBH（2S）,EDAS-C24B
新安镇,TJ,XAZ,117.524,39.7581,-246,100,FSS-3DBH（1S）,EDAS-24IP
辛庄,TJ,XIZ,117.344,39.0272,-248,100,FSS-3DBH（1S）,EDAS-C24B
徐庄子,TJ,XZZ,117.192,38.6606,-247,100,FSS-3DBH（2S）,EDAS-C24B
尤古庄,TJ,YGZ,117.248,39.91,-250,100,CMG-3TB-120,CMG-DM24
朱塘庄,TJ,ZTZ,117.199,39.2719,-247,100,FSS-3DBH（1S）,EDAS-C24B
巴楚,XJ,BCH,78.7825,39.7933,1142,100,CTS-1E,EDAS-24L
巴里坤,XJ,BKO,93.0142,43.5233,1734,100,CTS-1E,EDAS-24L
富蕴,XJ,FUY,89.63,46.97,966,100,CTS-1E,EDAS-24IP
和田,XJ,HTA,79.9159,37.0595,1409,100,JCZ-1,EDAS-24IP
克拉玛依,XJ,KMY,84.8149,45.6565,610.8,100,BBVS-60,EDAS-24IP
库尔勒,XJ,KOL,85.81,41.8899,1093,100,JCZ-1T,EDAS-24IP
喀什,XJ,KSH,75.566,39.145,1523,100,CTS-1E,EDAS-24IP
库车,XJ,KUC,82.8572,41.8531,1214,100,CTS-1E,EDAS-24L
且末,XJ,QMO,85.481,37.293,2986,100,CTS-1E,EDAS-24IP
若羌,XJ,RUQ,88.828,38.973,1390,100,CTS-1E,EDAS-24IP
乌鲁木齐,XJ,WMQ,87.695,43.6544,970,100,CTS-1E,EDAS-24IP
温泉,XJ,WNQ,81,44.98,1391,100,CTS-1E,EDAS-24IP
乌什,XJ,WUS,79.22,41.2,1457,100,CTS-1E,EDAS-24IP
新源,XJ,XNY,83.303,43.564,1045,100,CTS-1E,EDAS-24L
于田,XJ,YUT,81.997,36.429,2147,100,CTS-1E,EDAS-24IP
阿合奇,XJ,AHQ,78.4599,40.93,1973,100,CMG-3ESPC,EDAS-24IP
阿克苏,XJ,AKS,80.1095,41.1446,1123,100,CMG-3ESPC,EDAS-24IP
阿拉尔,XJ,ALR,81.319,40.494,1006,100,FSS-3DBH(2s),EDAS-24IP
阿拉山口,XJ,ALS,82.119,45.153,1215,100,BBVS-60,EDAS-24IP
阿勒泰,XJ,ALT,88.1276,47.88419,843,100,BBVS-60,EDAS-24IP
阿图什,XJ,ATS,75.844,39.804,1815,100,CMG-3ESPC,EDAS-24IP
拜城,XJ,BAC,81.624,41.859,1543,100,CMG-3ESPC,EDAS-24IP
巴仑台,XJ,BLT,86.659,42.945,2679,100,BBVS-60,EDAS-24IP
八盘水磨,XJ,BPM,76.836,39.883,1325,100,CMG-3ESPC,EDAS-24IP
北塔山,XJ,BTS,90.5139,45.2839,1720,100,BBVS-60,EDAS-24IP
察布查尔,XJ,CBC,81.4392,43.5211,1591,100,CMG-3ESPC,EDAS-24IP
福海,XJ,FUH,87.179,46.993,665,100,BBVS-60,EDAS-24IP
高崖子,XJ,GAZ,88.5767,43.525,1820,100,BBVS-60,EDAS-24IP
哈巴河,XJ,HBH,86.552,48.231,1002,100,BBVS-60,EDAS-24IP
和丰,XJ,HEF,85.768,46.77,1224,100,CMG-3ESPC,EDAS-24IP
呼图壁,XJ,HTB,86.5844,44.0869,928,100,BBVS-60,EDAS-24IP
火焰山,XJ,HYS,89.441,42.976,273,100,BBVS-60,EDAS-24IP
精河,XJ,JHE,82.9698,44.6255,357,100,BBVS-60,EDAS-24IP
库米什,XJ,KMS,88.1732,42.2682,1006,100,BBVS-60,EDAS-24IP
喀什中继,XJ,KSZ,75.941,39.591,1582,100,CMG-3ESPC,EDAS-24IP
硫磺沟,XJ,LHG,87.0606,43.6378,1621,100,BBVS-60,EDAS-24IP
柳树沟,XJ,LSG,84.275,45.5639,1250,100,BBVS-60,EDAS-24IP
轮台,XJ,LTA,84.167,42.022,1310,100,BBVS-60,EDAS-24IP
木垒,XJ,MUL,90.2959,43.8086,1371,100,CTS-1E,EDAS-24L
青河,XJ,QHE,90.73,46.491,1321,100,BBVS-60,EDAS-24IP
二宫,XJ,RGN,87.5614,43.8653,755,100,BBVS-60,EDAS-24IP
石场,XJ,SCH,85.6869,43.9172,1262,100,CTS-1E,EDAS-24IP
石河子,XJ,SHZ,85.85,44.2,644,100,BBVS-60,EDAS-24L6
神木园,XJ,SMY,79.731,41.638,2144,100,CMG-3ESPC,EDAS-24IP
石梯子,XJ,STZ,86.6531,43.7133,2260,100,CMG-3ESPC,EDAS-24IP
塔城,XJ,TAC,83.167,46.938,951,100,CMG-3ESPC,EDAS-24IP
塔什库尔干,XJ,TAG,75.1699,37.7799,3282,100,CMG-3ESPC,EDAS-24IP
天池,XJ,TCH,88.0878,43.8886,2580,100,CMG-3ESPC,EDAS-24IP
五彩湾,XJ,WCW,89.032,44.901,544,100,BBVS-60,EDAS-24IP
乌什城,XJ,WSC,87.6853,43.4569,1500,100,BBVS-60,EDAS-24IP
乌苏,XJ,WSU,84.6408,44.1231,1830,100,BBVS-60,EDAS-24IP
乌恰,XJ,WUQ,75.2381,39.7397,2206,100,CMG-3ESPC,EDAS-24IP
西克尔,XJ,XKR,77.576,39.828,1200,100,BBVS-60,EDAS-24IP
下野地,XJ,XYD,85.457,44.659,317,100,FSS-3DBH(2s),EDAS-24IP
叶城,XJ,YCH,77.361,37.39,2023,100,CMG-3ESPC,EDAS-24IP
英吉沙,XJ,YJS,76.486,38.521,1603,100,CMG-3ESPC,EDAS-24IP
雅满苏,XJ,YMS,94.002,41.944,1014,100,CTS-1E,EDAS-24IP
岳普湖,XJ,YPH,76.737,39.209,1189,100,FSS-3DBH(2s),EDAS-24IP
昭苏,XJ,ZSU,80.367,42.676,1842,100,CMG-3ESPC,EDAS-24IP
和田台阵0,XJ,HTTZ0,79.06,37.16,1592,100,CTS-1E,EDAS-24IP
和田台阵1,XJ,HTTZ1,79.0595,37.1641,1592,100,CMG-40T,CMG-40T
和田台阵2,XJ,HTTZ2,79.054,37.1608,1610,100,CMG-40T,CMG-40T
和田台阵3,XJ,HTTZ3,79.0586,37.1695,1580,100,CMG-40T,CMG-40T
和田台阵4,XJ,HTTZ4,79.0656,37.162,1615,100,CMG-40T,CMG-40T
和田台阵5,XJ,HTTZ5,79.0722,37.1731,1570,100,CMG-40T,CMG-40T
和田台阵6,XJ,HTTZ6,79.0749,37.1586,1603,100,CMG-40T,CMG-40T
和田台阵7,XJ,HTTZ7,79.0575,37.1506,1653,100,CMG-40T,CMG-40T
和田台阵8,XJ,HTTZ8,79.0429,37.1616,1622,100,CMG-40T,CMG-40T
和田台阵9,XJ,HTTZ9,79.0522,37.1763,1640,100,CMG-40T,CMG-40T
昌都,XZ,CAD,97.17,31.14,3338.1,100,CTS-1,EDAS-24IP
察隅,XZ,CHY,97.47,28.66,2297.1,100,CTS-1,EDAS-24L
改则,XZ,GZE,84.07,32.29,4432.8,100,CTS-1,EDAS-24IP
拉萨,XZ,LSA,91.12,29.71,3789,100,CTS-1EF,EDAS-24IP
林芝,XZ,LIZ,94.34,29.7,2995.7,100,CTS-1,EDAS-24L
那曲,XZ,NAQ,92.09,31.45,4500,100,CTS-1,EDAS-24L
普兰,XZ,PLA,81.27,30.19,3787.4,100,BBVS-120,EDAS-24IP
日喀则,XZ,RKZ,88.87,29.23,3862,100,CTS-1EF,EDAS-24L
狮泉河,XZ,SQHE,80.01,32.52,4403,100,CTS-1,EDAS-24L
当雄,XZ,DXI,91.07,30.53,4708,100,CMG-3ESPC,EDAS-24IP
浪卡子,XZ,LKZ,90.39,28.97,4464.3,100,CMG-3ESPC,EDAS-24IP
墨竹工卡,XZ,MZG,91.75,29.85,3809.6,100,CMG-3ESPC,EDAS-24IP
尼玛,XZ,NMA,87.23,31.8,4515,100,BBVS-60,EDAS-24IP
尼木,XZ,NMU,90.15,29.43,3797.2,100,CMG-3ESPC,EDAS-24IP
山南,XZ,SNA,91.75,29.22,3588.8,100,CMG-3ESPC,EDAS-24IP
双湖,XZ,SUH,88.83,33.2,4911.4,100,BBVS-120,EDAS-24IP
珠峰,XZ,ZHF,86.56,28.36,4297.79,100,BBVS-60,EDAS-24IP
丁青,XZ,DQI,95.64,31.41,3829,100,BBVS-60,EDAS-24IP
那曲台阵,NQ,NA0,92.094,31.4948,4567,100,DS-4D,TDE-324CI
那曲台阵,NQ,NA1,92.0901,31.4959,4555,100,DS-4D,TDE-324CI
那曲台阵,NQ,NA2,92.0968,31.4973,4563,100,DS-4D,TDE-324CI
那曲台阵,NQ,NA3,92.0948,31.4912,4587,100,DS-4A,TDE-324CI
那曲台阵,NQ,NB1,92.1016,31.5059,4615,100,DS-4A,TDE-324CI
那曲台阵,NQ,NB2,92.1086,31.492,4602,100,DS-4A,TDE-324CI
那曲台阵,NQ,NB3,92.0962,31.4818,4601,100,DS-4A,TDE-324CI
那曲台阵,NQ,NB4,92.0803,31.4887,4576,100,DS-4D,TDE-324CI
那曲台阵,NQ,NB5,92.0833,31.5041,4613,100,DS-4A,TDE-324CI
洱源,YN,EYA,99.9475,26.1088,2064,100,CTS-1E,EDAS-24IP
富宁,YN,FUN,105.6202,23.6249,684,100,CTS-1E,EDAS-24L
个旧,YN,GEJ,103.1596,23.3535,1771,100,CTS-1E,EDAS-24L
贵阳,YN,GYA,106.664,26.459,1160,100,CTS-1EF,EDAS-24IP
昆明,YN,KMI,102.7475,25.1483,1940,100,CTS-1EF,EDAS-24IP
孟连,YN,MEL,99.5796,22.3365,934,100,CTS-1,EDAS-24L
勐腊,YN,MLA,101.5276,21.4259,649,100,BBVS-120,EDAS-24GN
腾冲,YN,TNC,98.5197,25.0289,1630,100,CTS-1EF,EDAS-24IP
昭通,YN,ZAT,103.7179,27.3221,1922,100,CTS-1,EDAS-24IP
中甸,YN,ZOD,99.6984,27.8232,3306,100,KS-2000(120s),SMART-24
保山,YN,BAS,99.1466,25.118,1722,100,BBVS-60,EDAS-24IP
沧源,YN,CAY,99.2585,23.1364,1262,100,BBVS-60,EDAS-24IP
楚雄,YN,CUX,101.5356,25.0293,1822,100,KS2000-60,EDAS-24IP
大姚,YN,DAY,101.3164,25.7268,1877,100,KS2000-60,EDAS-24IP
东川,YN,DOC,103.1866,26.0922,1265,100,KS2000-120,EDAS-24IP
贡山,YN,GOS,98.6707,27.7449,1470,100,BBVS-60,EDAS-24IP
鹤庆,YN,HEQ,100.1512,26.549,2215,100,KS2000-60,EDAS-24IP
黑龙潭,YN,HLT,102.7475,25.1483,1940,100,BBVS-60,EDAS-24IP
华坪,YN,HUP,101.1993,26.5871,1193,100,KS2000-60,EDAS-24IP
景谷,YN,JIG,100.7351,23.5019,1031,100,BBVS-60,EDAS-24IP
景洪,YN,JIH,100.7382,22.0194,585,100,KS2000-60,EDAS-24IP
金平,YN,JIP,103.2234,22.7825,1309,100,BBVS-120,EDAS-24IP
建水,YN,JIS,102.7598,23.6504,1315,100,BBVS-60,EDAS-24IP
澜沧,YN,LAC,99.9206,22.5524,1025,100,KS2000-60,EDAS-24IP
临沧,YN,LIC,100.0689,23.8785,1525,100,KS2000-60,EDAS-24IP
丽江,YN,LIJ,100.2322,26.8956,2428,100,KS2000-120,EDAS-24IP
罗平,YN,LOP,104.2911,24.8856,1489,100,BBVS-60,EDAS-24IP
禄劝,YN,LUQ,102.4497,25.5408,1777,100,KS2000-60,EDAS-24IP
泸水,YN,LUS,98.8518,25.8317,861,100,KS2000-60,EDAS-24IP
马龙,YN,MAL,103.5752,25.4273,2031,100,KS2000-60,EDAS-24IP
芒市,YN,MAS,98.5925,24.4245,924,100,BBVS-60,EDAS-24IP
弥勒,YN,MIL,103.3885,24.4058,1487,100,BBVS-60,EDAS-24IP
麻栗坡,YN,MLP,104.7024,23.1284,1055,100,BBVS-60,EDAS-24IP
巧家,YN,QIJ,102.9434,26.9095,1103,100,BBVS-60,EDAS-24IP
思茅,YN,SIM,101.014,22.7756,1401,100,KS2000-60,EDAS-24IP
通海,YN,TOH,102.7881,24.1128,1849,100,KS2000-60,EDAS-24IP
团山,YN,TUS,100.254,25.6093,1955,100,BBVS-60,EDAS-24IP
畹町,YN,WAD,98.0709,24.0851,838,100,KS2000-60,EDAS-24IP
文山,YN,WES,104.2518,23.4076,1384,100,BBVS-60,EDAS-24IP
宣威,YN,XUW,104.1357,26.0881,2076,100,BBVS-60,EDAS-24IP
盐津,YN,YAJ,104.2315,28.1117,475,100,KS2000-60,EDAS-24IP
易门,YN,YIM,102.144,24.7002,1667,100,BBVS-60,EDAS-24IP
永德,YN,YOD,99.2454,24.0357,1680,100,KS2000-60,EDAS-24IP
永胜,YN,YOS,100.7683,26.6941,2190,100,KS2000-60,EDAS-24IP
元江,YN,YUJ,101.978,23.5659,511,100,BBVS-60,EDAS-24IP
云龙,YN,YUL,99.3717,25.8854,1653,100,KS2000-120,EDAS-24IP
元谋,YN,YUM,101.8607,25.6894,1086,100,KS2000-60,EDAS-24IP
云县,YN,YUX,100.1475,24.4348,1164,100,BBVS-60,EDAS-24IP
热海台,YN,RHT,98.438,24.955,1490,100,KS2000-60,EDAS-24IP
马站台,YN,MZT,98.495,25.215,1880,100,KS2000-60,EDAS-24IP
箐口台,YN,QKT,98.335,25.217,1825,100,KS2000-60,EDAS-24IP
民振台,YN,MIZ,98.42,25.132,1850,100,KS2000-60,EDAS-24IP
沙坝台,YN,SBT,98.541,24.953,1682,100,KS2000-60,EDAS-24IP
城子山,YN,CZS,98.667,24.904,1333,100,KS2000-60,EDAS-24IP
热水塘,YN,RST,98.391,24.91,1191,100,KS2000-60,EDAS-24IP
新华台,YN,XHT,98.485,24.749,1207,100,KS2000-60,EDAS-24IP
湖州,ZJ,HUZ,120.0952,30.8423,12,100,CTS-1,EDAS-24IP
温州,ZJ,WEZ,120.6677,27.9271,20,100,CTS-1,EDAS-24IP
新安江,ZJ,XAJ,119.2708,29.4817,90,100,BBVS-120,EDAS-24IP
北仑,ZJ,BEL,121.8329,29.8873,36,50,FSS-3DBH(2s),EDAS-24IP
淳安,ZJ,CHA,118.413,29.4695,228,100,BBVS-60,EDAS-24IP
长兴,ZJ,CHX,119.6578,31.0865,135,100,BBVS-60,EDAS-24IP
海盐,ZJ,HAY,120.8476,30.3831,60,100,BBVS-60,EDAS-24IP
杭州,ZJ,HAZ,120.114,30.2665,50,100,BBVS-60,EDAS-24IP
嘉兴,ZJ,JAX,120.8877,30.7802,5,100,BBVS-60,EDAS-24IP
景宁,ZJ,JIN,119.6304,27.9805,197,50,FSS-3DBH(2s),EDAS-24IP
临安,ZJ,LIA,118.9578,30.1433,230,50,BBVS-60,EDAS-24IP
宁波,ZJ,NIB,121.5202,29.9837,20,100,BBVS-60,EDAS-24IP
宁海,ZJ,NIH,121.7042,29.2458,60,100,BBVS-60,EDAS-24IP
庆元,ZJ,QIY,119.0635,27.6164,435,100,BBVS-60,EDAS-24IP
嵊泗,ZJ,SHS,122.4507,30.7055,76,100,BBVS-60,EDAS-24IP
天台,ZJ,TIT,121.0373,29.1451,108,50,FSS-3DBH(2s),EDAS-24IP
衢州,ZJ,WXJ,118.8256,28.6961,162,100,BBVS-60,EDAS-24IP
新昌,ZJ,XIC,120.8622,29.4818,122,100,BBVS-60,EDAS-24IP
萧山,ZJ,XSH,120.1052,29.8938,40,100,BBVS-60,EDAS-24IP
鄞县,ZJ,YIX,121.3262,29.8008,50,100,BBVS-60,EDAS-24IP
永康,ZJ,YOK,120.2008,28.9621,210,100,BBVS-60,EDAS-24IP
乐清,ZJ,YUQ,121.0803,28.4149,85,100,BBVS-60,EDAS-24IP
余姚,ZJ,YUY,121.0939,29.9534,45,100,BBVS-60,EDAS-24IP
舟山,ZJ,ZHS,122.1165,30.0378,40,100,BBVS-60,EDAS-24IP
